====================================================================================================
FG-CLIP Training - Detailed Batch Loss Log
====================================================================================================
Started at: 2025-10-18 10:51:49
Batch Size: 4
Gradient Accumulation Steps: 8
Effective Batch Size: 32
====================================================================================================

Epoch  Global_Step  Batch    Loss         Loss_Global  Loss_Region  Loss_Hard    LR           Time      
0      55           441      6.343750     1.273438     5.062500     0.000000     4.28e-06     1.26      
0      55           442      6.343750     1.468750     4.875000     0.000000     4.28e-06     1.27      
0      55           443      5.937500     1.421875     4.531250     0.000000     4.28e-06     1.26      
0      55           444      5.875000     1.312500     4.562500     0.000000     4.28e-06     1.24      
0      55           445      6.062500     1.437500     4.625000     0.000000     4.28e-06     1.26      
0      55           446      6.062500     1.429688     4.625000     0.000000     4.28e-06     1.29      
0      56           447      5.781250     1.406250     4.375000     0.000000     4.26e-06     1.27      
0      56           448      5.812500     1.414062     4.406250     0.000000     4.26e-06     1.28      
0      56           449      5.812500     1.359375     4.468750     0.000000     4.26e-06     1.30      
0      56           450      6.000000     1.460938     4.531250     0.000000     4.26e-06     1.25      
0      56           451      5.875000     1.382812     4.500000     0.000000     4.26e-06     1.26      
0      56           452      5.812500     1.312500     4.500000     0.000000     4.26e-06     1.24      
0      56           453      5.875000     1.328125     4.562500     0.000000     4.26e-06     1.24      
0      56           454      6.562500     1.468750     5.093750     0.000000     4.26e-06     1.26      
0      57           455      6.250000     1.500000     4.750000     0.000000     4.24e-06     1.24      
0      57           456      5.812500     1.453125     4.375000     0.000000     4.24e-06     1.47      
0      57           457      6.125000     1.375000     4.750000     0.000000     4.24e-06     1.27      
0      57           458      6.625000     1.390625     5.218750     0.000000     4.24e-06     1.27      
0      57           459      5.812500     1.328125     4.468750     0.000000     4.24e-06     1.27      
0      57           460      5.937500     1.445312     4.500000     0.000000     4.24e-06     1.24      
0      57           461      6.437500     1.625000     4.812500     0.000000     4.24e-06     1.26      
0      57           462      6.062500     1.515625     4.531250     0.000000     4.24e-06     1.29      
0      58           463      5.718750     1.406250     4.312500     0.000000     4.21e-06     1.28      
0      58           464      6.187500     1.390625     4.812500     0.000000     4.21e-06     1.27      
0      58           465      5.750000     1.375000     4.375000     0.000000     4.21e-06     1.28      
0      58           466      5.812500     1.390625     4.406250     0.000000     4.21e-06     1.26      
0      58           467      5.875000     1.421875     4.437500     0.000000     4.21e-06     1.26      
0      58           468      6.250000     1.437500     4.812500     0.000000     4.21e-06     1.24      
0      58           469      5.812500     1.320312     4.500000     0.000000     4.21e-06     1.24      
0      58           470      6.000000     1.437500     4.562500     0.000000     4.21e-06     1.27      
0      59           471      5.781250     1.406250     4.375000     0.000000     4.19e-06     1.28      
0      59           472      6.218750     1.476562     4.750000     0.000000     4.19e-06     1.27      
0      59           473      5.843750     1.429688     4.406250     0.000000     4.19e-06     1.28      
0      59           474      6.250000     1.359375     4.875000     0.000000     4.19e-06     1.27      
0      59           475      6.375000     1.500000     4.875000     0.000000     4.19e-06     1.27      
0      59           476      5.875000     1.375000     4.500000     0.000000     4.19e-06     1.26      
0      59           477      5.875000     1.328125     4.531250     0.000000     4.19e-06     1.26      
0      59           478      6.406250     1.414062     5.000000     0.000000     4.19e-06     1.28      
0      60           479      5.750000     1.429688     4.312500     0.000000     4.17e-06     1.48      
0      60           480      5.875000     1.445312     4.437500     0.000000     4.17e-06     1.26      
0      60           481      6.250000     1.312500     4.937500     0.000000     4.17e-06     1.27      
0      60           482      5.812500     1.453125     4.375000     0.000000     4.17e-06     1.26      
0      60           483      5.875000     1.437500     4.437500     0.000000     4.17e-06     1.26      
0      60           484      6.437500     1.484375     4.937500     0.000000     4.17e-06     1.24      
0      60           485      5.906250     1.437500     4.468750     0.000000     4.17e-06     1.25      
0      60           486      5.875000     1.390625     4.468750     0.000000     4.17e-06     1.27      
0      61           487      5.656250     1.304688     4.343750     0.000000     4.14e-06     1.26      
0      61           488      5.687500     1.390625     4.312500     0.000000     4.14e-06     1.27      
0      61           489      5.781250     1.406250     4.375000     0.000000     4.14e-06     1.27      
0      61           490      6.375000     1.359375     5.000000     0.000000     4.14e-06     1.25      
0      61           491      5.937500     1.445312     4.500000     0.000000     4.14e-06     1.26      
0      61           492      5.843750     1.406250     4.437500     0.000000     4.14e-06     1.25      
0      61           493      5.937500     1.437500     4.500000     0.000000     4.14e-06     1.26      
0      61           494      6.812500     1.390625     5.437500     0.000000     4.14e-06     1.29      
0      62           495      5.718750     1.398438     4.312500     0.000000     4.12e-06     1.26      
0      62           496      7.750000     1.492188     6.250000     0.000000     4.12e-06     1.25      
0      62           497      5.812500     1.375000     4.437500     0.000000     4.12e-06     1.27      
0      62           498      5.781250     1.406250     4.375000     0.000000     4.12e-06     1.26      
0      62           499      5.937500     1.453125     4.500000     0.000000     4.12e-06     1.26      
0      62           500      5.875000     1.421875     4.437500     0.000000     4.12e-06     1.26      
0      62           501      5.875000     1.421875     4.437500     0.000000     4.12e-06     1.26      
0      62           502      5.937500     1.421875     4.500000     0.000000     4.12e-06     1.49      
0      63           503      5.687500     1.390625     4.312500     0.000000     4.10e-06     1.25      
0      63           504      5.781250     1.429688     4.343750     0.000000     4.10e-06     1.27      
0      63           505      5.625000     1.257812     4.375000     0.000000     4.10e-06     1.29      
0      63           506      5.812500     1.421875     4.406250     0.000000     4.10e-06     1.28      
0      63           507      6.000000     1.515625     4.500000     0.000000     4.10e-06     1.27      
0      63           508      6.156250     1.531250     4.625000     0.000000     4.10e-06     1.26      
0      63           509      5.875000     1.390625     4.468750     0.000000     4.10e-06     1.26      
0      63           510      5.906250     1.398438     4.500000     0.000000     4.10e-06     1.29      
0      64           511      5.687500     1.437500     4.250000     0.000000     4.07e-06     1.28      
0      64           512      5.750000     1.421875     4.343750     0.000000     4.07e-06     1.26      
0      64           513      5.968750     1.414062     4.562500     0.000000     4.07e-06     1.27      
0      64           514      5.812500     1.375000     4.437500     0.000000     4.07e-06     1.25      
0      64           515      5.750000     1.382812     4.375000     0.000000     4.07e-06     1.25      
0      64           516      6.718750     1.382812     5.343750     0.000000     4.07e-06     1.24      
0      64           517      5.906250     1.414062     4.500000     0.000000     4.07e-06     1.25      
0      64           518      6.531250     1.281250     5.250000     0.000000     4.07e-06     1.28      
0      65           519      5.750000     1.390625     4.375000     0.000000     4.05e-06     1.27      
0      65           520      5.812500     1.421875     4.375000     0.000000     4.05e-06     1.27      
0      65           521      7.000000     1.328125     5.687500     0.000000     4.05e-06     1.28      
0      65           522      5.781250     1.406250     4.375000     0.000000     4.05e-06     1.26      
0      65           523      5.750000     1.359375     4.406250     0.000000     4.05e-06     1.25      
0      65           524      5.906250     1.406250     4.500000     0.000000     4.05e-06     1.26      
0      65           525      6.125000     1.476562     4.656250     0.000000     4.05e-06     1.47      
0      65           526      8.062500     1.640625     6.437500     0.000000     4.05e-06     1.32      
0      66           527      5.812500     1.398438     4.406250     0.000000     4.03e-06     1.26      
0      66           528      5.781250     1.406250     4.375000     0.000000     4.03e-06     1.28      
0      66           529      5.718750     1.375000     4.343750     0.000000     4.03e-06     1.29      
0      66           530      6.687500     1.390625     5.281250     0.000000     4.03e-06     1.27      
0      66           531      5.968750     1.468750     4.500000     0.000000     4.03e-06     1.25      
0      66           532      7.250000     1.367188     5.875000     0.000000     4.03e-06     1.26      
0      66           533      5.843750     1.375000     4.468750     0.000000     4.03e-06     1.26      
0      66           534      5.906250     1.414062     4.500000     0.000000     4.03e-06     1.29      
0      67           535      5.718750     1.398438     4.312500     0.000000     4.00e-06     1.26      
0      67           536      5.750000     1.375000     4.375000     0.000000     4.00e-06     1.26      
0      67           537      5.843750     1.406250     4.437500     0.000000     4.00e-06     1.29      
0      67           538      6.812500     1.453125     5.375000     0.000000     4.00e-06     1.25      
0      67           539      5.875000     1.359375     4.500000     0.000000     4.00e-06     1.26      
0      67           540      5.937500     1.406250     4.531250     0.000000     4.00e-06     1.28      
0      67           541      5.875000     1.390625     4.468750     0.000000     4.00e-06     1.24      
0      67           542      6.125000     1.429688     4.687500     0.000000     4.00e-06     1.27      
0      68           543      5.781250     1.406250     4.375000     0.000000     3.98e-06     1.26      
0      68           544      7.187500     1.437500     5.750000     0.000000     3.98e-06     1.28      
0      68           545      7.000000     1.562500     5.437500     0.000000     3.98e-06     1.26      
0      68           546      8.437500     1.562500     6.875000     0.000000     3.98e-06     1.26      
0      68           547      5.812500     1.359375     4.437500     0.000000     3.98e-06     1.47      
0      68           548      6.000000     1.453125     4.531250     0.000000     3.98e-06     1.26      
0      68           549      5.750000     1.265625     4.500000     0.000000     3.98e-06     1.25      
0      68           550      6.062500     1.468750     4.593750     0.000000     3.98e-06     1.28      
0      69           551      5.812500     1.453125     4.375000     0.000000     3.96e-06     1.25      
0      69           552      5.750000     1.437500     4.312500     0.000000     3.96e-06     1.26      
0      69           553      5.750000     1.406250     4.343750     0.000000     3.96e-06     1.28      
0      69           554      6.937500     1.429688     5.500000     0.000000     3.96e-06     1.28      
0      69           555      5.843750     1.343750     4.500000     0.000000     3.96e-06     1.29      
0      69           556      8.062500     1.484375     6.562500     0.000000     3.96e-06     1.23      
0      69           557      5.812500     1.312500     4.500000     0.000000     3.96e-06     1.26      
0      69           558      7.437500     1.289062     6.156250     0.000000     3.96e-06     1.28      
0      70           559      5.937500     1.421875     4.531250     0.000000     3.94e-06     1.26      
0      70           560      5.812500     1.375000     4.437500     0.000000     3.94e-06     1.27      
0      70           561      5.843750     1.375000     4.468750     0.000000     3.94e-06     1.28      
0      70           562      5.937500     1.484375     4.468750     0.000000     3.94e-06     1.29      
0      70           563      6.562500     1.265625     5.312500     0.000000     3.94e-06     1.27      
0      70           564      5.812500     1.359375     4.437500     0.000000     3.94e-06     1.26      
0      70           565      7.562500     1.320312     6.250000     0.000000     3.94e-06     1.25      
0      70           566      5.937500     1.390625     4.531250     0.000000     3.94e-06     1.29      
0      71           567      5.781250     1.398438     4.375000     0.000000     3.91e-06     1.29      
0      71           568      6.593750     1.281250     5.312500     0.000000     3.91e-06     1.25      
0      71           569      5.906250     1.460938     4.437500     0.000000     3.91e-06     1.33      
0      71           570      5.875000     1.453125     4.437500     0.000000     3.91e-06     1.50      
0      71           571      5.875000     1.296875     4.562500     0.000000     3.91e-06     1.25      
0      71           572      5.875000     1.359375     4.500000     0.000000     3.91e-06     1.26      
0      71           573      6.062500     1.460938     4.593750     0.000000     3.91e-06     1.26      
0      71           574      7.218750     1.375000     5.843750     0.000000     3.91e-06     1.27      
0      72           575      6.687500     1.296875     5.375000     0.000000     3.89e-06     1.27      
0      72           576      5.812500     1.421875     4.375000     0.000000     3.89e-06     1.26      
0      72           577      5.875000     1.421875     4.437500     0.000000     3.89e-06     1.27      
0      72           578      6.000000     1.437500     4.562500     0.000000     3.89e-06     1.27      
0      72           579      5.906250     1.406250     4.500000     0.000000     3.89e-06     1.26      
0      72           580      7.000000     1.234375     5.750000     0.000000     3.89e-06     1.25      
0      72           581      5.937500     1.296875     4.625000     0.000000     3.89e-06     1.26      
0      72           582      7.031250     1.312500     5.718750     0.000000     3.89e-06     1.28      
0      73           583      7.062500     1.406250     5.656250     0.000000     3.87e-06     1.25      
0      73           584      5.843750     1.406250     4.437500     0.000000     3.87e-06     1.26      
0      73           585      7.250000     1.390625     5.875000     0.000000     3.87e-06     1.27      
0      73           586      5.843750     1.406250     4.437500     0.000000     3.87e-06     1.27      
0      73           587      5.937500     1.437500     4.500000     0.000000     3.87e-06     1.25      
0      73           588      7.000000     1.203125     5.812500     0.000000     3.87e-06     1.26      
0      73           589      6.125000     1.421875     4.687500     0.000000     3.87e-06     1.25      
0      73           590      5.875000     1.304688     4.562500     0.000000     3.87e-06     1.28      
0      74           591      5.875000     1.390625     4.500000     0.000000     3.84e-06     1.25      
0      74           592      6.000000     1.421875     4.562500     0.000000     3.84e-06     1.27      
0      74           593      6.968750     1.218750     5.750000     0.000000     3.84e-06     1.51      
0      74           594      5.937500     1.421875     4.531250     0.000000     3.84e-06     1.26      
0      74           595      5.875000     1.359375     4.531250     0.000000     3.84e-06     1.25      
0      74           596      6.937500     1.375000     5.562500     0.000000     3.84e-06     1.24      
0      74           597      5.937500     1.375000     4.562500     0.000000     3.84e-06     1.24      
0      74           598      6.000000     1.390625     4.625000     0.000000     3.84e-06     1.28      
0      75           599      5.812500     1.390625     4.437500     0.000000     3.82e-06     1.26      
0      75           600      5.937500     1.390625     4.531250     0.000000     3.82e-06     1.26      
0      75           601      5.812500     1.234375     4.562500     0.000000     3.82e-06     1.29      
0      75           602      5.968750     1.468750     4.500000     0.000000     3.82e-06     1.27      
0      75           603      8.562500     1.406250     7.156250     0.000000     3.82e-06     1.29      
0      75           604      5.937500     1.421875     4.500000     0.000000     3.82e-06     1.26      
0      75           605      6.000000     1.265625     4.750000     0.000000     3.82e-06     1.26      
0      75           606      5.875000     1.265625     4.625000     0.000000     3.82e-06     1.29      
0      76           607      5.906250     1.398438     4.500000     0.000000     3.80e-06     1.26      
0      76           608      5.968750     1.414062     4.562500     0.000000     3.80e-06     1.27      
0      76           609      5.906250     1.406250     4.500000     0.000000     3.80e-06     1.29      
0      76           610      5.875000     1.390625     4.500000     0.000000     3.80e-06     1.27      
0      76           611      6.000000     1.437500     4.562500     0.000000     3.80e-06     1.27      
0      76           612      5.937500     1.390625     4.562500     0.000000     3.80e-06     1.26      
0      76           613      7.468750     1.414062     6.062500     0.000000     3.80e-06     1.25      
0      76           614      6.562500     1.515625     5.062500     0.000000     3.80e-06     1.29      
0      77           615      7.281250     1.468750     5.812500     0.000000     3.77e-06     1.48      
0      77           616      6.125000     1.437500     4.687500     0.000000     3.77e-06     1.25      
0      77           617      6.062500     1.468750     4.593750     0.000000     3.77e-06     1.27      
0      77           618      6.000000     1.437500     4.562500     0.000000     3.77e-06     1.28      
0      77           619      6.000000     1.429688     4.562500     0.000000     3.77e-06     1.24      
0      77           620      7.468750     1.468750     6.000000     0.000000     3.77e-06     1.25      
0      77           621      5.937500     1.375000     4.562500     0.000000     3.77e-06     1.26      
0      77           622      6.031250     1.406250     4.625000     0.000000     3.77e-06     1.29      
0      78           623      6.000000     1.468750     4.531250     0.000000     3.75e-06     1.27      
0      78           624      8.437500     1.421875     7.000000     0.000000     3.75e-06     1.25      
0      78           625      5.968750     1.406250     4.562500     0.000000     3.75e-06     1.27      
0      78           626      7.437500     1.484375     5.937500     0.000000     3.75e-06     1.25      
0      78           627      8.812500     1.453125     7.375000     0.000000     3.75e-06     1.25      
0      78           628      8.125000     1.304688     6.812500     0.000000     3.75e-06     1.25      
0      78           629      6.062500     1.437500     4.625000     0.000000     3.75e-06     1.26      
0      78           630      6.031250     1.281250     4.750000     0.000000     3.75e-06     1.28      
0      79           631      5.906250     1.406250     4.500000     0.000000     3.73e-06     1.25      
0      79           632      5.937500     1.429688     4.500000     0.000000     3.73e-06     1.26      
0      79           633      6.187500     1.578125     4.593750     0.000000     3.73e-06     1.27      
0      79           634      7.281250     1.468750     5.812500     0.000000     3.73e-06     1.26      
0      79           635      6.000000     1.437500     4.562500     0.000000     3.73e-06     1.28      
0      79           636      6.000000     1.421875     4.562500     0.000000     3.73e-06     1.27      
0      79           637      6.500000     1.671875     4.812500     0.000000     3.73e-06     1.26      
0      79           638      6.062500     1.390625     4.687500     0.000000     3.73e-06     1.50      
0      80           639      6.000000     1.484375     4.531250     0.000000     3.70e-06     1.27      
0      80           640      5.875000     1.296875     4.593750     0.000000     3.70e-06     1.26      
0      80           641      5.937500     1.382812     4.562500     0.000000     3.70e-06     1.29      
0      80           642      6.000000     1.445312     4.562500     0.000000     3.70e-06     1.27      
0      80           643      5.875000     1.265625     4.625000     0.000000     3.70e-06     1.25      
0      80           644      7.093750     1.406250     5.687500     0.000000     3.70e-06     1.26      
0      80           645      6.031250     1.406250     4.625000     0.000000     3.70e-06     1.25      
0      80           646      6.750000     1.765625     5.000000     0.000000     3.70e-06     1.27      
0      81           647      5.750000     1.203125     4.562500     0.000000     3.68e-06     1.28      
0      81           648      5.968750     1.406250     4.562500     0.000000     3.68e-06     1.28      
0      81           649      6.031250     1.375000     4.656250     0.000000     3.68e-06     1.29      
0      81           650      7.500000     1.437500     6.062500     0.000000     3.68e-06     1.25      
0      81           651      6.000000     1.382812     4.625000     0.000000     3.68e-06     1.27      
0      81           652      6.000000     1.375000     4.625000     0.000000     3.68e-06     1.25      
0      81           653      7.937500     1.687500     6.250000     0.000000     3.68e-06     1.24      
0      81           654      6.000000     1.390625     4.625000     0.000000     3.68e-06     1.27      
0      82           655      6.187500     1.453125     4.718750     0.000000     3.66e-06     1.27      
0      82           656      7.437500     1.296875     6.125000     0.000000     3.66e-06     1.25      
0      82           657      5.687500     1.203125     4.500000     0.000000     3.66e-06     1.27      
0      82           658      5.968750     1.414062     4.562500     0.000000     3.66e-06     1.29      
0      82           659      6.125000     1.421875     4.687500     0.000000     3.66e-06     1.28      
0      82           660      6.312500     1.546875     4.750000     0.000000     3.66e-06     1.26      
0      82           661      7.468750     1.343750     6.125000     0.000000     3.66e-06     1.30      
0      82           662      7.937500     1.296875     6.656250     0.000000     3.66e-06     1.29      
0      83           663      5.968750     1.398438     4.562500     0.000000     3.63e-06     1.28      
0      83           664      6.000000     1.429688     4.562500     0.000000     3.63e-06     1.28      
0      83           665      6.093750     1.429688     4.656250     0.000000     3.63e-06     1.28      
0      83           666      7.562500     1.453125     6.125000     0.000000     3.63e-06     1.25      
0      83           667      5.968750     1.343750     4.625000     0.000000     3.63e-06     1.26      
0      83           668      6.125000     1.382812     4.750000     0.000000     3.63e-06     1.25      
0      83           669      8.625000     1.468750     7.187500     0.000000     3.63e-06     1.23      
0      83           670      8.062500     1.562500     6.500000     0.000000     3.63e-06     1.26      
0      84           671      6.000000     1.390625     4.625000     0.000000     3.61e-06     1.26      
0      84           672      5.937500     1.343750     4.593750     0.000000     3.61e-06     1.25      
0      84           673      6.000000     1.406250     4.593750     0.000000     3.61e-06     1.27      
0      84           674      6.125000     1.421875     4.687500     0.000000     3.61e-06     1.26      
0      84           675      6.093750     1.468750     4.625000     0.000000     3.61e-06     1.26      
0      84           676      7.625000     1.296875     6.312500     0.000000     3.61e-06     1.24      
0      84           677      5.875000     1.265625     4.625000     0.000000     3.61e-06     1.24      
0      84           678      6.000000     1.421875     4.593750     0.000000     3.61e-06     1.27      
0      85           679      5.968750     1.320312     4.656250     0.000000     3.59e-06     1.28      
0      85           680      5.843750     1.210938     4.625000     0.000000     3.59e-06     1.26      
0      85           681      9.250000     1.484375     7.781250     0.000000     3.59e-06     1.25      
0      85           682      6.531250     1.625000     4.906250     0.000000     3.59e-06     1.50      
0      85           683      7.500000     1.328125     6.187500     0.000000     3.59e-06     1.25      
0      85           684      6.062500     1.375000     4.687500     0.000000     3.59e-06     1.25      
0      85           685      9.250000     1.437500     7.812500     0.000000     3.59e-06     1.24      
0      85           686      6.187500     1.437500     4.750000     0.000000     3.59e-06     1.28      
0      86           687      6.062500     1.390625     4.687500     0.000000     3.56e-06     1.28      
0      86           688      6.125000     1.468750     4.656250     0.000000     3.56e-06     1.28      
0      86           689      6.187500     1.460938     4.718750     0.000000     3.56e-06     1.28      
0      86           690      6.437500     1.476562     4.968750     0.000000     3.56e-06     1.27      
0      86           691      9.250000     1.484375     7.781250     0.000000     3.56e-06     1.24      
0      86           692      6.062500     1.406250     4.656250     0.000000     3.56e-06     1.24      
0      86           693      6.281250     1.468750     4.812500     0.000000     3.56e-06     1.27      
0      86           694      7.218750     1.960938     5.250000     0.000000     3.56e-06     1.27      
0      87           695      6.062500     1.421875     4.656250     0.000000     3.54e-06     1.26      
0      87           696      8.062500     1.875000     6.187500     0.000000     3.54e-06     1.25      
0      87           697      5.937500     1.296875     4.625000     0.000000     3.54e-06     1.27      
0      87           698      6.187500     1.484375     4.687500     0.000000     3.54e-06     1.25      
0      87           699      6.281250     1.476562     4.812500     0.000000     3.54e-06     1.25      
0      87           700      7.218750     1.281250     5.937500     0.000000     3.54e-06     1.24      
0      87           701      6.500000     1.562500     4.937500     0.000000     3.54e-06     1.27      
0      87           702      6.468750     1.593750     4.875000     0.000000     3.54e-06     1.29      
0      88           703      6.000000     1.375000     4.625000     0.000000     3.52e-06     1.26      
0      88           704      6.062500     1.421875     4.625000     0.000000     3.52e-06     1.26      
0      88           705      7.687500     1.375000     6.312500     0.000000     3.52e-06     1.52      
0      88           706      7.625000     1.414062     6.218750     0.000000     3.52e-06     1.26      
0      88           707      6.093750     1.406250     4.687500     0.000000     3.52e-06     1.31      
0      88           708      7.625000     1.312500     6.312500     0.000000     3.52e-06     1.25      
0      88           709      6.156250     1.468750     4.687500     0.000000     3.52e-06     1.26      
0      88           710      6.125000     1.437500     4.687500     0.000000     3.52e-06     1.29      
0      89           711      6.156250     1.460938     4.687500     0.000000     3.50e-06     1.26      
0      89           712      6.281250     1.343750     4.937500     0.000000     3.50e-06     1.27      
0      89           713      6.156250     1.445312     4.718750     0.000000     3.50e-06     1.27      
0      89           714      6.437500     1.625000     4.812500     0.000000     3.50e-06     1.25      
0      89           715      6.093750     1.375000     4.718750     0.000000     3.50e-06     1.28      
0      89           716      6.437500     1.546875     4.906250     0.000000     3.50e-06     1.26      
0      89           717      6.437500     1.578125     4.875000     0.000000     3.50e-06     1.26      
0      89           718      6.031250     1.351562     4.687500     0.000000     3.50e-06     1.29      
0      90           719      6.187500     1.476562     4.718750     0.000000     3.47e-06     1.27      
0      90           720      6.125000     1.453125     4.687500     0.000000     3.47e-06     1.28      
0      90           721      6.187500     1.414062     4.781250     0.000000     3.47e-06     1.27      
0      90           722      7.531250     1.523438     6.000000     0.000000     3.47e-06     1.27      
0      90           723      10.125000    1.484375     8.625000     0.000000     3.47e-06     1.25      
0      90           724      6.000000     1.328125     4.687500     0.000000     3.47e-06     1.26      
0      90           725      6.125000     1.390625     4.718750     0.000000     3.47e-06     1.26      
0      90           726      8.250000     1.453125     6.781250     0.000000     3.47e-06     1.28      
0      91           727      6.187500     1.421875     4.750000     0.000000     3.45e-06     1.29      
0      91           728      6.187500     1.296875     4.875000     0.000000     3.45e-06     1.51      
0      91           729      6.187500     1.484375     4.687500     0.000000     3.45e-06     1.26      
0      91           730      6.125000     1.390625     4.750000     0.000000     3.45e-06     1.29      
0      91           731      6.156250     1.406250     4.750000     0.000000     3.45e-06     1.28      
0      91           732      6.125000     1.429688     4.687500     0.000000     3.45e-06     1.26      
0      91           733      6.281250     1.492188     4.781250     0.000000     3.45e-06     1.26      
0      91           734      6.312500     1.453125     4.843750     0.000000     3.45e-06     1.29      
0      92           735      5.968750     1.289062     4.687500     0.000000     3.43e-06     1.25      
0      92           736      6.031250     1.375000     4.656250     0.000000     3.43e-06     1.26      
0      92           737      7.937500     1.390625     6.562500     0.000000     3.43e-06     1.26      
0      92           738      8.375000     1.437500     6.937500     0.000000     3.43e-06     1.27      
0      92           739      6.250000     1.296875     4.968750     0.000000     3.43e-06     1.27      
0      92           740      6.062500     1.234375     4.812500     0.000000     3.43e-06     1.26      
0      92           741      6.062500     1.296875     4.781250     0.000000     3.43e-06     1.25      
0      92           742      6.093750     1.351562     4.750000     0.000000     3.43e-06     1.29      
0      93           743      6.125000     1.359375     4.750000     0.000000     3.40e-06     1.26      
0      93           744      7.750000     1.390625     6.375000     0.000000     3.40e-06     1.25      
0      93           745      6.093750     1.351562     4.750000     0.000000     3.40e-06     1.26      
0      93           746      9.437500     1.351562     8.062500     0.000000     3.40e-06     1.25      
0      93           747      6.406250     1.625000     4.781250     0.000000     3.40e-06     1.25      
0      93           748      6.250000     1.453125     4.812500     0.000000     3.40e-06     1.27      
0      93           749      7.625000     1.328125     6.312500     0.000000     3.40e-06     1.26      
0      93           750      6.125000     1.421875     4.718750     0.000000     3.40e-06     1.29      
0      94           751      7.687500     1.351562     6.343750     0.000000     3.38e-06     1.47      
0      94           752      7.562500     1.468750     6.093750     0.000000     3.38e-06     1.28      
0      94           753      7.500000     1.132812     6.375000     0.000000     3.38e-06     1.27      
0      94           754      7.750000     1.359375     6.375000     0.000000     3.38e-06     1.25      
0      94           755      6.031250     1.343750     4.687500     0.000000     3.38e-06     1.25      
0      94           756      7.750000     1.390625     6.375000     0.000000     3.38e-06     1.25      
0      94           757      6.156250     1.414062     4.750000     0.000000     3.38e-06     1.26      
0      94           758      7.687500     1.328125     6.375000     0.000000     3.38e-06     1.28      
0      95           759      6.218750     1.460938     4.750000     0.000000     3.36e-06     1.28      
0      95           760      7.656250     1.257812     6.406250     0.000000     3.36e-06     1.25      
0      95           761      6.062500     1.328125     4.750000     0.000000     3.36e-06     1.25      
0      95           762      6.062500     1.296875     4.781250     0.000000     3.36e-06     1.25      
0      95           763      6.000000     1.265625     4.750000     0.000000     3.36e-06     1.28      
0      95           764      6.625000     1.671875     4.968750     0.000000     3.36e-06     1.26      
0      95           765      7.343750     1.218750     6.125000     0.000000     3.36e-06     1.26      
0      95           766      6.312500     1.578125     4.750000     0.000000     3.36e-06     1.29      
0      96           767      7.250000     1.195312     6.062500     0.000000     3.33e-06     1.30      
0      96           768      6.187500     1.460938     4.718750     0.000000     3.33e-06     1.27      
0      96           769      6.187500     1.406250     4.781250     0.000000     3.33e-06     1.31      
0      96           770      6.062500     1.367188     4.687500     0.000000     3.33e-06     1.26      
0      96           771      6.437500     1.515625     4.906250     0.000000     3.33e-06     1.25      
0      96           772      6.125000     1.437500     4.687500     0.000000     3.33e-06     1.27      
0      96           773      6.187500     1.421875     4.750000     0.000000     3.33e-06     1.26      
0      96           774      6.187500     1.437500     4.750000     0.000000     3.33e-06     1.50      
0      97           775      6.125000     1.421875     4.718750     0.000000     3.31e-06     1.26      
0      97           776      6.093750     1.343750     4.750000     0.000000     3.31e-06     1.26      
0      97           777      6.125000     1.382812     4.750000     0.000000     3.31e-06     1.26      
0      97           778      8.000000     1.484375     6.500000     0.000000     3.31e-06     1.26      
0      97           779      6.093750     1.257812     4.843750     0.000000     3.31e-06     1.25      
0      97           780      5.843750     0.972656     4.875000     0.000000     3.31e-06     0.99      
0      98           781      6.250000     1.453125     4.781250     0.000000     3.29e-06     1.31      
0      98           782      6.125000     1.375000     4.750000     0.000000     3.29e-06     1.29      
0      98           783      6.125000     1.382812     4.750000     0.000000     3.29e-06     1.29      
0      98           784      6.562500     1.593750     4.968750     0.000000     3.29e-06     1.28      
0      98           785      6.187500     1.406250     4.781250     0.000000     3.29e-06     1.27      
0      98           786      6.125000     1.390625     4.750000     0.000000     3.29e-06     1.26      
0      98           787      6.125000     1.367188     4.750000     0.000000     3.29e-06     1.26      
0      98           788      6.250000     1.437500     4.812500     0.000000     3.29e-06     1.29      
0      99           789      6.187500     1.390625     4.812500     0.000000     3.26e-06     1.30      
0      99           790      6.250000     1.484375     4.750000     0.000000     3.26e-06     1.26      
0      99           791      8.125000     1.312500     6.781250     0.000000     3.26e-06     1.25      
0      99           792      6.125000     1.312500     4.812500     0.000000     3.26e-06     1.26      
0      99           793      6.250000     1.421875     4.812500     0.000000     3.26e-06     1.26      
0      99           794      6.187500     1.382812     4.812500     0.000000     3.26e-06     1.25      
0      99           795      9.625000     1.429688     8.187500     0.000000     3.26e-06     1.26      
0      99           796      6.250000     1.390625     4.875000     0.000000     3.26e-06     1.53      
0      100          797      8.812500     1.328125     7.468750     0.000000     3.24e-06     1.25      
0      100          798      6.875000     1.484375     5.375000     0.000000     3.24e-06     1.25      
0      100          799      6.500000     1.671875     4.812500     0.000000     3.24e-06     1.26      
0      100          800      6.187500     1.429688     4.750000     0.000000     3.24e-06     1.29      
0      100          801      6.156250     1.406250     4.750000     0.000000     3.24e-06     1.28      
0      100          802      7.437500     1.234375     6.218750     0.000000     3.24e-06     1.23      
0      100          803      6.218750     1.367188     4.843750     0.000000     3.24e-06     1.25      
0      100          804      6.250000     1.453125     4.812500     0.000000     3.24e-06     1.27      
