====================================================================================================
FG-CLIP Training - Detailed Batch Loss Log
====================================================================================================
Started at: 2025-10-20 16:26:13
Batch Size: 2
Gradient Accumulation Steps: 16
Effective Batch Size: 32
====================================================================================================

Epoch  Global_Step  Batch    Loss         Loss_Global  Loss_Region  Loss_Hard    LR           Time      
0      4            79       1.502808     0.602905     1.799805     0.000000     8.33e-07     0.79      
0      4            80       1.729858     1.340820     0.778076     0.000000     8.33e-07     0.79      
0      5            81       1.940323     1.940323     0.000000     0.000000     1.04e-06     0.77      
0      5            82       1.431274     0.971680     0.919189     0.000000     1.04e-06     0.81      
0      5            83       1.069580     0.691406     0.756348     0.000000     1.04e-06     0.82      
0      5            84       1.219727     0.700684     1.038086     0.000000     1.04e-06     0.78      
0      5            85       1.341309     0.983643     0.715332     0.000000     1.04e-06     0.79      
0      5            86       1.248413     0.886108     0.724609     0.000000     1.04e-06     0.77      
0      5            87       1.527340     0.732910     1.588860     0.000000     1.04e-06     0.77      
0      5            88       0.549030     0.154602     0.788857     0.000000     1.04e-06     0.77      
0      5            89       1.485962     0.947876     1.076172     0.000000     1.04e-06     0.77      
0      5            90       1.113281     1.113281     0.000000     0.000000     1.04e-06     0.79      
0      5            91       1.049805     0.620117     0.859375     0.000000     1.04e-06     0.91      
0      5            92       1.868164     1.512695     0.710938     0.000000     1.04e-06     0.79      
0      5            93       1.209412     0.727539     0.963745     0.000000     1.04e-06     0.79      
0      5            94       0.469910     0.469910     0.000000     0.000000     1.04e-06     0.79      
0      5            95       1.001465     0.608887     0.785156     0.000000     1.04e-06     0.79      
0      5            96       1.417786     0.935669     0.964233     0.000000     1.04e-06     0.79      
0      6            97       2.211896     1.418457     1.586878     0.000000     1.25e-06     0.75      
0      6            98       1.148193     0.794434     0.707520     0.000000     1.25e-06     0.81      
0      6            99       1.626099     1.222290     0.807617     0.000000     1.25e-06     0.78      
0      6            100      1.602295     1.200439     0.803711     0.000000     1.25e-06     0.78      
0      6            101      1.178955     0.834229     0.689453     0.000000     1.25e-06     0.79      
0      6            102      1.962250     1.619720     0.685059     0.000000     1.25e-06     0.79      
0      6            103      1.416138     1.008789     0.814697     0.000000     1.25e-06     0.79      
0      6            104      1.151855     0.791504     0.720703     0.000000     1.25e-06     0.79      
0      6            105      1.399246     0.767334     1.263824     0.000000     1.25e-06     0.79      
0      6            106      1.669189     1.302734     0.732910     0.000000     1.25e-06     0.79      
0      6            107      1.595642     1.222839     0.745605     0.000000     1.25e-06     0.79      
0      6            108      1.047607     0.669922     0.755371     0.000000     1.25e-06     0.79      
0      6            109      0.908203     0.908203     0.000000     0.000000     1.25e-06     0.79      
0      6            110      1.981537     1.520233     0.922607     0.000000     1.25e-06     0.80      
0      6            111      1.759491     1.146698     1.225586     0.000000     1.25e-06     0.79      
0      6            112      1.377808     0.941162     0.873291     0.000000     1.25e-06     0.79      
0      7            113      1.324463     0.537109     1.574707     0.000000     1.46e-06     0.78      
0      7            114      1.550781     1.081055     0.939453     0.000000     1.46e-06     0.97      
0      7            115      1.598740     0.906250     1.384979     0.000000     1.46e-06     0.78      
0      7            116      0.791016     0.791016     0.000000     0.000000     1.46e-06     0.81      
0      7            117      1.210388     0.666992     1.086792     0.000000     1.46e-06     0.77      
0      7            118      1.327637     0.737061     1.181152     0.000000     1.46e-06     0.79      
0      7            119      1.537876     1.537876     0.000000     0.000000     1.46e-06     0.43      
0      7            120      1.298584     0.949951     0.697266     0.000000     1.46e-06     0.79      
0      7            121      1.374023     1.015869     0.716309     0.000000     1.46e-06     0.79      
0      7            122      1.307007     0.893311     0.827393     0.000000     1.46e-06     0.79      
0      7            123      1.651066     0.806152     1.689827     0.000000     1.46e-06     0.79      
0      7            124      0.909424     0.909424     0.000000     0.000000     1.46e-06     0.79      
0      7            125      1.253662     0.835205     0.836914     0.000000     1.46e-06     0.79      
0      7            126      1.107422     0.729004     0.756836     0.000000     1.46e-06     0.79      
0      7            127      1.640137     0.771484     1.737305     0.000000     1.46e-06     0.79      
0      7            128      2.212368     0.935547     2.553642     0.000000     1.46e-06     0.79      
0      8            129      1.717041     1.370361     0.693359     0.000000     1.67e-06     0.76      
0      8            130      1.410706     0.917236     0.986938     0.000000     1.67e-06     0.79      
0      8            131      1.688965     0.752930     1.872070     0.000000     1.67e-06     0.78      
0      8            132      1.215088     0.775391     0.879395     0.000000     1.67e-06     0.78      
0      8            133      1.188843     0.765137     0.847412     0.000000     1.67e-06     0.79      
0      8            134      1.116699     0.721680     0.790039     0.000000     1.67e-06     0.79      
0      8            135      1.057129     0.733887     0.646484     0.000000     1.67e-06     0.79      
0      8            136      1.246094     0.880127     0.731934     0.000000     1.67e-06     0.79      
0      8            137      1.240479     0.806885     0.867188     0.000000     1.67e-06     0.89      
0      8            138      1.239136     0.819336     0.839600     0.000000     1.67e-06     0.79      
0      8            139      1.232788     0.809570     0.846436     0.000000     1.67e-06     0.79      
0      8            140      1.227539     0.823242     0.808594     0.000000     1.67e-06     0.79      
0      8            141      1.853821     1.345398     1.016846     0.000000     1.67e-06     0.79      
0      8            142      0.965576     0.583984     0.763184     0.000000     1.67e-06     0.79      
0      8            143      2.830536     1.497437     2.666199     0.000000     1.67e-06     0.79      
0      8            144      0.445801     0.445801     0.000000     0.000000     1.67e-06     0.79      
0      9            145      1.570389     0.879272     1.382233     0.000000     1.88e-06     0.75      
0      9            146      1.104004     0.706055     0.795898     0.000000     1.88e-06     0.78      
0      9            147      0.773438     0.773438     0.000000     0.000000     1.88e-06     0.79      
0      9            148      1.054199     0.640625     0.827148     0.000000     1.88e-06     0.78      
0      9            149      1.381470     0.964478     0.833984     0.000000     1.88e-06     0.78      
0      9            150      2.795837     1.710938     2.169800     0.000000     1.88e-06     0.80      
0      9            151      1.011230     0.639160     0.744141     0.000000     1.88e-06     0.80      
0      9            152      1.393311     1.048584     0.689453     0.000000     1.88e-06     0.80      
0      9            153      1.737726     1.185511     1.104431     0.000000     1.88e-06     0.79      
0      9            154      1.609314     1.390869     0.436890     0.000000     1.88e-06     0.81      
0      9            155      2.672241     1.507019     2.330444     0.000000     1.88e-06     0.79      
0      9            156      1.327881     0.966309     0.723145     0.000000     1.88e-06     0.78      
0      9            157      0.456543     0.456543     0.000000     0.000000     1.88e-06     0.79      
0      9            158      2.536079     1.479683     2.112793     0.000000     1.88e-06     0.80      
0      9            159      1.148438     0.799805     0.697266     0.000000     1.88e-06     0.79      
0      9            160      1.092224     0.625000     0.934448     0.000000     1.88e-06     0.88      
0      10           161      1.290039     0.826172     0.927734     0.000000     2.08e-06     0.78      
0      10           162      1.565918     0.656982     1.817871     0.000000     2.08e-06     0.81      
0      10           163      1.054932     0.699219     0.711426     0.000000     2.08e-06     0.82      
0      10           164      0.927246     0.560059     0.734375     0.000000     2.08e-06     0.79      
0      10           165      2.001160     1.339844     1.322632     0.000000     2.08e-06     0.80      
0      10           166      1.613098     1.244202     0.737793     0.000000     2.08e-06     0.79      
0      10           167      1.080078     0.737305     0.685547     0.000000     2.08e-06     0.80      
0      10           168      1.176514     0.826660     0.699707     0.000000     2.08e-06     0.81      
0      10           169      1.064209     0.707031     0.714355     0.000000     2.08e-06     0.79      
0      10           170      0.998047     0.658691     0.678711     0.000000     2.08e-06     0.78      
0      10           171      1.584942     0.788086     1.593712     0.000000     2.08e-06     0.78      
0      10           172      1.039551     0.695801     0.687500     0.000000     2.08e-06     0.78      
0      10           173      1.016479     0.597168     0.838623     0.000000     2.08e-06     0.78      
0      10           174      1.178040     0.687500     0.981079     0.000000     2.08e-06     0.78      
0      10           175      1.063721     0.711426     0.704590     0.000000     2.08e-06     0.80      
0      10           176      1.046875     1.046875     0.000000     0.000000     2.08e-06     0.78      
0      11           177      0.777344     0.777344     0.000000     0.000000     2.29e-06     0.78      
0      11           178      1.096680     1.096680     0.000000     0.000000     2.29e-06     0.78      
0      11           179      0.715820     0.715820     0.000000     0.000000     2.29e-06     0.80      
0      11           180      1.810974     0.643005     2.335938     0.000000     2.29e-06     0.78      
0      11           181      1.200806     0.858521     0.684570     0.000000     2.29e-06     0.78      
0      11           182      1.568245     0.645508     1.845474     0.000000     2.29e-06     0.80      
0      11           183      1.322388     0.833008     0.978760     0.000000     2.29e-06     0.99      
0      11           184      1.907837     1.120850     1.573975     0.000000     2.29e-06     0.78      
0      11           185      2.546650     2.153244     0.786812     0.000000     2.29e-06     0.80      
0      11           186      1.512527     0.870850     1.283356     0.000000     2.29e-06     0.79      
0      11           187      1.222412     0.867432     0.709961     0.000000     2.29e-06     0.80      
0      11           188      0.943848     0.597168     0.693359     0.000000     2.29e-06     0.79      
0      11           189      1.739929     1.155762     1.168335     0.000000     2.29e-06     0.78      
0      11           190      1.041992     0.693359     0.697266     0.000000     2.29e-06     0.79      
0      11           191      2.205865     0.987793     2.436144     0.000000     2.29e-06     0.79      
0      11           192      2.268311     0.945312     2.645996     0.000000     2.29e-06     0.79      
0      12           193      1.076172     0.725098     0.702148     0.000000     2.50e-06     0.77      
0      12           194      1.069336     0.729980     0.678711     0.000000     2.50e-06     0.78      
0      12           195      1.178589     0.700195     0.956787     0.000000     2.50e-06     0.78      
0      12           196      1.279541     0.835449     0.888184     0.000000     2.50e-06     0.78      
0      12           197      1.187988     0.817383     0.741211     0.000000     2.50e-06     0.79      
0      12           198      1.205994     0.689453     1.033081     0.000000     2.50e-06     0.80      
0      12           199      2.712022     2.376084     0.671875     0.000000     2.50e-06     0.79      
0      12           200      1.006836     0.633301     0.747070     0.000000     2.50e-06     0.79      
0      12           201      1.942383     1.244141     1.396484     0.000000     2.50e-06     0.78      
0      12           202      1.807129     0.767090     2.080078     0.000000     2.50e-06     0.79      
0      12           203      1.768555     0.770508     1.996094     0.000000     2.50e-06     0.80      
0      12           204      1.952148     0.728516     2.447266     0.000000     2.50e-06     0.79      
0      12           205      2.826355     1.161316     3.330078     0.000000     2.50e-06     0.94      
0      12           206      2.746826     0.776123     3.941406     0.000000     2.50e-06     0.79      
0      12           207      2.052734     0.630859     2.843750     0.000000     2.50e-06     0.79      
0      12           208      2.412598     0.811035     3.203125     0.000000     2.50e-06     0.79      
0      13           209      2.677795     1.156311     3.042969     0.000000     2.71e-06     0.75      
0      13           210      2.443481     0.939575     3.007812     0.000000     2.71e-06     0.78      
0      13           211      2.600098     0.896973     3.406250     0.000000     2.71e-06     0.80      
0      13           212      2.701965     1.264465     2.875000     0.000000     2.71e-06     0.78      
0      13           213      2.627075     1.061646     3.130859     0.000000     2.71e-06     0.77      
0      13           214      3.001465     0.800293     4.402344     0.000000     2.71e-06     0.78      
0      13           215      2.851929     0.584351     4.535156     0.000000     2.71e-06     0.78      
0      13           216      3.874023     0.985352     5.777344     0.000000     2.71e-06     0.78      
0      13           217      2.340332     0.652832     3.375000     0.000000     2.71e-06     0.80      
0      13           218      2.884277     0.638184     4.492188     0.000000     2.71e-06     0.78      
0      13           219      2.985840     0.761230     4.449219     0.000000     2.71e-06     0.79      
0      13           220      2.718750     0.646484     4.144531     0.000000     2.71e-06     0.79      
0      13           221      2.755859     0.763672     3.984375     0.000000     2.71e-06     0.79      
0      13           222      2.598633     0.594727     4.007812     0.000000     2.71e-06     0.80      
0      13           223      3.042969     0.808594     4.468750     0.000000     2.71e-06     0.80      
0      13           224      2.640869     0.496338     4.289062     0.000000     2.71e-06     0.79      
0      14           225      3.647705     1.147705     5.000000     0.000000     2.92e-06     0.78      
0      14           226      2.867188     0.462891     4.808594     0.000000     2.92e-06     0.80      
0      14           227      3.979675     1.690613     4.578125     0.000000     2.92e-06     0.79      
0      14           228      3.042236     0.846924     4.390625     0.000000     2.92e-06     0.93      
0      14           229      3.816895     0.771973     6.089844     0.000000     2.92e-06     0.79      
0      14           230      2.647461     0.641602     4.011719     0.000000     2.92e-06     0.77      
0      14           231      3.090454     1.047485     4.085938     0.000000     2.92e-06     0.78      
0      14           232      3.062500     0.835938     4.453125     0.000000     2.92e-06     0.79      
0      14           233      3.673828     1.486328     4.375000     0.000000     2.92e-06     0.79      
0      14           234      3.847656     0.660156     6.375000     0.000000     2.92e-06     0.79      
0      14           235      3.002686     0.826904     4.351562     0.000000     2.92e-06     0.80      
0      14           236      2.729492     0.694336     4.070312     0.000000     2.92e-06     0.79      
0      14           237      3.189697     0.853760     4.671875     0.000000     2.92e-06     0.79      
0      14           238      3.441711     1.131165     4.621094     0.000000     2.92e-06     0.79      
0      14           239      3.062012     0.792480     4.539062     0.000000     2.92e-06     0.79      
0      14           240      3.300537     0.986084     4.628906     0.000000     2.92e-06     0.80      
0      15           241      3.886230     0.890137     5.992188     0.000000     3.13e-06     0.77      
0      15           242      3.366699     0.952637     4.828125     0.000000     3.13e-06     0.80      
0      15           243      3.100586     0.766602     4.667969     0.000000     3.13e-06     0.80      
0      15           244      3.556152     0.743652     5.625000     0.000000     3.13e-06     0.81      
0      15           245      3.211182     0.761963     4.898438     0.000000     3.13e-06     0.78      
0      15           246      3.050781     0.761719     4.578125     0.000000     3.13e-06     0.78      
0      15           247      3.340820     0.985352     4.710938     0.000000     3.13e-06     0.78      
0      15           248      3.634644     0.322144     6.625000     0.000000     3.13e-06     0.78      
0      15           249      3.685303     0.779053     5.812500     0.000000     3.13e-06     0.80      
0      15           250      3.665527     0.853027     5.625000     0.000000     3.13e-06     0.79      
0      15           251      3.206665     0.636353     5.140625     0.000000     3.13e-06     0.89      
0      15           252      4.269104     0.999573     6.539062     0.000000     3.13e-06     0.79      
0      15           253      3.384033     0.880127     5.007812     0.000000     3.13e-06     0.79      
0      15           254      4.092102     1.006165     6.171875     0.000000     3.13e-06     0.79      
0      15           255      3.739258     0.829102     5.820312     0.000000     3.13e-06     0.79      
0      15           256      3.692993     1.232056     4.921875     0.000000     3.13e-06     0.79      
0      16           257      3.400391     0.759766     5.281250     0.000000     3.33e-06     0.75      
0      16           258      3.915070     1.504913     4.820312     0.000000     3.33e-06     0.81      
0      16           259      4.434570     0.793945     7.281250     0.000000     3.33e-06     0.78      
0      16           260      3.194376     0.797241     4.794271     0.000000     3.33e-06     0.78      
0      16           261      3.463867     0.780273     5.367188     0.000000     3.33e-06     0.78      
0      16           262      3.311035     0.939941     4.742188     0.000000     3.33e-06     0.77      
0      16           263      3.121826     0.477295     5.289062     0.000000     3.33e-06     0.79      
0      16           264      2.577148     0.706055     3.742188     0.000000     3.33e-06     0.79      
0      16           265      3.313477     0.668945     5.289062     0.000000     3.33e-06     0.80      
0      16           266      3.660400     0.582275     6.156250     0.000000     3.33e-06     0.79      
0      16           267      3.255371     0.794434     4.921875     0.000000     3.33e-06     0.79      
0      16           268      3.286865     0.689209     5.195312     0.000000     3.33e-06     0.79      
0      16           269      3.378906     0.738281     5.281250     0.000000     3.33e-06     0.79      
0      16           270      4.079285     1.169128     5.820312     0.000000     3.33e-06     0.79      
0      16           271      3.809082     0.848145     5.921875     0.000000     3.33e-06     0.78      
0      16           272      3.090332     0.668457     4.843750     0.000000     3.33e-06     0.80      
0      17           273      3.472412     0.820068     5.304688     0.000000     3.54e-06     0.76      
0      17           274      2.867188     0.738281     4.257812     0.000000     3.54e-06     0.94      
0      17           275      3.201355     0.539246     5.324219     0.000000     3.54e-06     0.78      
0      17           276      3.148438     0.636719     5.023438     0.000000     3.54e-06     0.78      
0      17           277      3.531250     0.812500     5.437500     0.000000     3.54e-06     0.81      
0      17           278      3.157593     0.977905     4.359375     0.000000     3.54e-06     0.79      
0      17           279      4.200195     0.895508     6.609375     0.000000     3.54e-06     0.79      
0      17           280      2.734863     0.875488     3.718750     0.000000     3.54e-06     0.79      
0      17           281      3.745331     0.784393     5.921875     0.000000     3.54e-06     0.79      
0      17           282      3.406494     0.824463     5.164062     0.000000     3.54e-06     0.79      
0      17           283      4.130493     1.028931     6.203125     0.000000     3.54e-06     0.79      
0      17           284      3.284058     0.838745     4.890625     0.000000     3.54e-06     0.79      
0      17           285      3.520508     0.915039     5.210938     0.000000     3.54e-06     0.79      
0      17           286      3.893311     1.162842     5.460938     0.000000     3.54e-06     0.79      
0      17           287      2.973145     0.562988     4.820312     0.000000     3.54e-06     0.79      
0      17           288      3.297363     0.676270     5.242188     0.000000     3.54e-06     0.79      
0      18           289      3.329102     0.493164     5.671875     0.000000     3.75e-06     0.77      
0      18           290      3.299927     0.922974     4.753906     0.000000     3.75e-06     0.80      
0      18           291      3.657532     1.372375     4.570312     0.000000     3.75e-06     0.80      
0      18           292      2.489746     0.581543     3.816406     0.000000     3.75e-06     0.79      
0      18           293      2.925293     0.499512     4.851562     0.000000     3.75e-06     0.78      
0      18           294      3.569336     1.045898     5.046875     0.000000     3.75e-06     0.79      
0      18           295      3.426514     0.582764     5.687500     0.000000     3.75e-06     0.79      
0      18           296      5.289490     2.383240     5.812500     0.000000     3.75e-06     0.79      
0      18           297      3.326172     0.632812     5.386719     0.000000     3.75e-06     0.79      
0      18           298      3.934570     1.438477     4.992188     0.000000     3.75e-06     0.95      
0      18           299      3.395508     0.715820     5.359375     0.000000     3.75e-06     0.79      
0      18           300      3.448242     1.057617     4.781250     0.000000     3.75e-06     0.78      
0      18           301      4.561523     1.041992     7.039062     0.000000     3.75e-06     0.80      
0      18           302      3.499512     0.749512     5.500000     0.000000     3.75e-06     0.79      
0      18           303      2.958252     0.612549     4.691406     0.000000     3.75e-06     0.79      
0      18           304      3.357422     0.642578     5.429688     0.000000     3.75e-06     0.79      
0      19           305      3.586426     1.045410     5.082031     0.000000     3.96e-06     0.77      
0      19           306      2.964844     0.789062     4.351562     0.000000     3.96e-06     0.78      
0      19           307      3.405518     0.856689     5.097656     0.000000     3.96e-06     0.78      
0      19           308      3.777100     0.579834     6.394531     0.000000     3.96e-06     0.78      
0      19           309      4.318840     1.832512     4.972656     0.000000     3.96e-06     0.77      
0      19           310      3.414062     0.943359     4.941406     0.000000     3.96e-06     0.78      
0      19           311      3.472900     0.885010     5.175781     0.000000     3.96e-06     0.78      
0      19           312      3.302246     0.524902     5.554688     0.000000     3.96e-06     0.79      
0      19           313      3.425720     0.994080     4.863281     0.000000     3.96e-06     0.79      
0      19           314      3.506958     0.649536     5.714844     0.000000     3.96e-06     0.80      
0      19           315      3.208008     0.823242     4.769531     0.000000     3.96e-06     0.79      
0      19           316      3.458008     0.768555     5.378906     0.000000     3.96e-06     0.77      
0      19           317      3.010742     0.377930     5.265625     0.000000     3.96e-06     0.79      
0      19           318      3.125488     0.779785     4.691406     0.000000     3.96e-06     0.79      
0      19           319      3.117676     0.633301     4.968750     0.000000     3.96e-06     0.92      
0      19           320      2.839355     0.687012     4.304688     0.000000     3.96e-06     0.80      
0      20           321      3.112549     0.335205     5.554688     0.000000     4.17e-06     0.76      
0      20           322      3.137207     0.908691     4.457031     0.000000     4.17e-06     0.78      
0      20           323      3.289062     0.755859     5.066406     0.000000     4.17e-06     0.78      
0      20           324      3.501953     0.996094     5.011719     0.000000     4.17e-06     0.78      
0      20           325      4.627930     1.200195     6.855469     0.000000     4.17e-06     0.78      
0      20           326      3.308105     0.747559     5.121094     0.000000     4.17e-06     0.78      
0      20           327      3.955078     0.884766     6.140625     0.000000     4.17e-06     0.81      
0      20           328      3.715332     1.559082     4.312500     0.000000     4.17e-06     0.79      
0      20           329      2.980957     0.729004     4.503906     0.000000     4.17e-06     0.79      
0      20           330      3.407959     0.517334     5.781250     0.000000     4.17e-06     0.78      
0      20           331      3.875000     0.781250     6.187500     0.000000     4.17e-06     0.79      
0      20           332      2.866394     0.866394     4.000000     0.000000     4.17e-06     0.79      
0      20           333      3.125488     0.707520     4.835938     0.000000     4.17e-06     0.79      
0      20           334      2.750610     0.652954     4.195312     0.000000     4.17e-06     0.79      
0      20           335      3.138672     0.896484     4.484375     0.000000     4.17e-06     0.80      
0      20           336      3.441895     0.551270     5.781250     0.000000     4.17e-06     0.80      
0      21           337      3.653320     0.565430     6.175781     0.000000     4.38e-06     0.75      
0      21           338      2.754639     0.725342     4.058594     0.000000     4.38e-06     0.78      
0      21           339      2.715820     0.733398     3.964844     0.000000     4.38e-06     0.80      
0      21           340      4.632162     1.083984     7.096354     0.000000     4.38e-06     0.79      
0      21           341      2.555664     0.471680     4.167969     0.000000     4.38e-06     0.78      
0      21           342      2.231934     0.565918     3.332031     0.000000     4.38e-06     0.90      
0      21           343      3.094727     0.905273     4.378906     0.000000     4.38e-06     0.78      
0      21           344      2.970703     0.664062     4.613281     0.000000     4.38e-06     0.79      
0      21           345      3.204590     0.692871     5.023438     0.000000     4.38e-06     0.80      
0      21           346      2.988281     0.695312     4.585938     0.000000     4.38e-06     0.79      
0      21           347      3.316406     1.062500     4.507812     0.000000     4.38e-06     0.79      
0      21           348      3.316895     1.252441     4.128906     0.000000     4.38e-06     0.79      
0      21           349      3.277557     0.992401     4.570312     0.000000     4.38e-06     0.79      
0      21           350      2.908203     0.816406     4.183594     0.000000     4.38e-06     0.79      
0      21           351      2.966736     1.021423     3.890625     0.000000     4.38e-06     0.79      
0      21           352      2.733887     0.624512     4.218750     0.000000     4.38e-06     0.79      
0      22           353      2.656738     1.029785     3.253906     0.000000     4.58e-06     0.77      
0      22           354      2.345703     0.361328     3.968750     0.000000     4.58e-06     0.78      
0      22           355      3.442139     0.518311     5.847656     0.000000     4.58e-06     0.78      
0      22           356      2.575684     0.772949     3.605469     0.000000     4.58e-06     0.78      
0      22           357      2.882080     1.167236     3.429688     0.000000     4.58e-06     0.77      
0      22           358      3.559967     1.208405     4.703125     0.000000     4.58e-06     0.77      
0      22           359      3.139893     0.444580     5.390625     0.000000     4.58e-06     0.79      
0      22           360      4.605469     0.740234     7.730469     0.000000     4.58e-06     0.79      
